Vege|136456|Pak,136456,Pakistani,oil
Vege|136456|Pak,136456,Pakistani,onion
Vege|136456|Pak,136456,Pakistani,cumin
Vege|136456|Pak,136456,Pakistani,cinnamon
Vege|136456|Pak,136456,Pakistani,pepper
Vege|136456|Pak,136456,Pakistani,garlic paste
Vege|136456|Pak,136456,Pakistani,tomato
Vege|136456|Pak,136456,Pakistani,water
Vege|136456|Pak,136456,Pakistani,peas
Vege|136456|Pak,136456,Pakistani,flour
Vege|136456|Pak,136456,Pakistani,potato
Vege|136456|Pak,136456,Pakistani,bouillon
Vege|136456|Pak,136456,Pakistani,salt
Vege|136456|Pak,136456,Pakistani,chiles
Vege|136456|Pak,136456,Pakistani,pepper
Vege|136456|Pak,136456,Pakistani,masala
Vege|136456|Pak,136456,Pakistani,turmeric
Vege|136456|Pak,136456,Pakistani,water
Vege|136456|Pak,136456,Pakistani,rice
Koku|150337|Pak,150337,Pakistani,mango
Koku|150337|Pak,150337,Pakistani,ginger
Koku|150337|Pak,150337,Pakistani,garlic
Koku|150337|Pak,150337,Pakistani,coconut
Koku|150337|Pak,150337,Pakistani,salt
Koku|150337|Pak,150337,Pakistani,red pepper
Koku|150337|Pak,150337,Pakistani,cumin
Koku|150337|Pak,150337,Pakistani,cardamom
Koku|150337|Pak,150337,Pakistani,cardamom
Koku|150337|Pak,150337,Pakistani,cinnamon
Koku|150337|Pak,150337,Pakistani,cloves
Koku|150337|Pak,150337,Pakistani,vinegar
Koku|150337|Pak,150337,Pakistani,pepper
Butt|150812|Pak,150812,Pakistani,lamb
Butt|150812|Pak,150812,Pakistani,masala
Butt|150812|Pak,150812,Pakistani,salt
Butt|150812|Pak,150812,Pakistani,butter
Butt|150812|Pak,150812,Pakistani,onion
Butt|150812|Pak,150812,Pakistani,turmeric
Butt|150812|Pak,150812,Pakistani,ginger
Butt|150812|Pak,150812,Pakistani,garlic
Butt|150812|Pak,150812,Pakistani,cayenne
Butt|150812|Pak,150812,Pakistani,tomato paste
Butt|150812|Pak,150812,Pakistani,water
Butt|150812|Pak,150812,Pakistani,cream
Butt|150812|Pak,150812,Pakistani,honey
Butt|150812|Pak,150812,Pakistani,cilantro
Paki|16084|Pak,16084,Pakistani,oil
Paki|16084|Pak,16084,Pakistani,cumin
Paki|16084|Pak,16084,Pakistani,salt
Paki|16084|Pak,16084,Pakistani,chili powder
Paki|16084|Pak,16084,Pakistani,pepper
Paki|16084|Pak,16084,Pakistani,tomato
Paki|16084|Pak,16084,Pakistani,beans
Paki|16084|Pak,16084,Pakistani,lemon
Paki|16084|Pak,16084,Pakistani,onion
Chic|16102|Pak,16102,Pakistani,oil
Chic|16102|Pak,16102,Pakistani,potato
Chic|16102|Pak,16102,Pakistani,onion
Chic|16102|Pak,16102,Pakistani,garlic
Chic|16102|Pak,16102,Pakistani,spice
Chic|16102|Pak,16102,Pakistani,chili powder
Chic|16102|Pak,16102,Pakistani,pepper
Chic|16102|Pak,16102,Pakistani,turmeric
Chic|16102|Pak,16102,Pakistani,cumin
Chic|16102|Pak,16102,Pakistani,salt
Chic|16102|Pak,16102,Pakistani,tomato
Chic|16102|Pak,16102,Pakistani,yogurt
Chic|16102|Pak,16102,Pakistani,mint
Chic|16102|Pak,16102,Pakistani,cardamom
Chic|16102|Pak,16102,Pakistani,cinnamon
Chic|16102|Pak,16102,Pakistani,chicken
Chic|16102|Pak,16102,Pakistani,oil
Chic|16102|Pak,16102,Pakistani,onion
Chic|16102|Pak,16102,Pakistani,saffron
Chic|16102|Pak,16102,Pakistani,cardamom
Chic|16102|Pak,16102,Pakistani,cloves
Chic|16102|Pak,16102,Pakistani,cinnamon
Chic|16102|Pak,16102,Pakistani,ginger
Chic|16102|Pak,16102,Pakistani,rice
Chic|16102|Pak,16102,Pakistani,broth
Chic|16102|Pak,16102,Pakistani,salt
Praw|165456|Pak,165456,Pakistani,rice
Praw|165456|Pak,165456,Pakistani,prawns
Praw|165456|Pak,165456,Pakistani,garlic paste
Praw|165456|Pak,165456,Pakistani,masala
Praw|165456|Pak,165456,Pakistani,pepper
Praw|165456|Pak,165456,Pakistani,cloves
Praw|165456|Pak,165456,Pakistani,cardamom
Praw|165456|Pak,165456,Pakistani,cinnamon
Praw|165456|Pak,165456,Pakistani,salt
Praw|165456|Pak,165456,Pakistani,yogurt
Praw|165456|Pak,165456,Pakistani,oil
Praw|165456|Pak,165456,Pakistani,water
Praw|165456|Pak,165456,Pakistani,bouillon
Spic|20648|Pak,20648,Pakistani,oil
Spic|20648|Pak,20648,Pakistani,onion
Spic|20648|Pak,20648,Pakistani,zucchini
Spic|20648|Pak,20648,Pakistani,salt
Spic|20648|Pak,20648,Pakistani,water
Spic|20648|Pak,20648,Pakistani,chili powder
Spic|20648|Pak,20648,Pakistani,turmeric
Spic|20648|Pak,20648,Pakistani,garlic powder
Spic|20648|Pak,20648,Pakistani,coriander
Spic|20648|Pak,20648,Pakistani,cloves
Spic|20648|Pak,20648,Pakistani,pepper
Spic|20648|Pak,20648,Pakistani,tomato
Spic|20648|Pak,20648,Pakistani,yogurt
Rice|22752|Pak,22752,Pakistani,rice
Rice|22752|Pak,22752,Pakistani,milk
Rice|22752|Pak,22752,Pakistani,sugar
Rice|22752|Pak,22752,Pakistani,cardamom
Rice|22752|Pak,22752,Pakistani,water
Rice|22752|Pak,22752,Pakistani,almonds
Spin|229079|Pak,229079,Pakistani,oil
Spin|229079|Pak,229079,Pakistani,onion
Spin|229079|Pak,229079,Pakistani,cauliflower
Spin|229079|Pak,229079,Pakistani,garlic
Spin|229079|Pak,229079,Pakistani,ginger
Spin|229079|Pak,229079,Pakistani,coriander
Spin|229079|Pak,229079,Pakistani,cumin
Spin|229079|Pak,229079,Pakistani,turmeric
Spin|229079|Pak,229079,Pakistani,cayenne
Spin|229079|Pak,229079,Pakistani,tomato
Spin|229079|Pak,229079,Pakistani,broth
Spin|229079|Pak,229079,Pakistani,salt
Spin|229079|Pak,229079,Pakistani,spinach
Chic|28372|Pak,28372,Pakistani,oil
Chic|28372|Pak,28372,Pakistani,onion
Chic|28372|Pak,28372,Pakistani,garlic
Chic|28372|Pak,28372,Pakistani,chicken
Chic|28372|Pak,28372,Pakistani,turmeric
Chic|28372|Pak,28372,Pakistani,chili powder
Chic|28372|Pak,28372,Pakistani,salt
Chic|28372|Pak,28372,Pakistani,tomato
Chic|28372|Pak,28372,Pakistani,butter
Chic|28372|Pak,28372,Pakistani,cumin
Chic|28372|Pak,28372,Pakistani,coriander
Chic|28372|Pak,28372,Pakistani,ginger
Chic|28372|Pak,28372,Pakistani,cilantro
Paki|30936|Pak,30936,Pakistani,yogurt
Paki|30936|Pak,30936,Pakistani,garlic paste
Paki|30936|Pak,30936,Pakistani,red pepper
Paki|30936|Pak,30936,Pakistani,cumin
Paki|30936|Pak,30936,Pakistani,cloves
Paki|30936|Pak,30936,Pakistani,turmeric
Paki|30936|Pak,30936,Pakistani,salt
Paki|30936|Pak,30936,Pakistani,beef
Paki|30936|Pak,30936,Pakistani,oil
Paki|30936|Pak,30936,Pakistani,onion
Paki|30936|Pak,30936,Pakistani,lemon
Paki|30936|Pak,30936,Pakistani,cilantro
Paki|30936|Pak,30936,Pakistani,chiles
Minc|31044|Pak,31044,Pakistani,oil
Minc|31044|Pak,31044,Pakistani,onion
Minc|31044|Pak,31044,Pakistani,garlic
Minc|31044|Pak,31044,Pakistani,water
Minc|31044|Pak,31044,Pakistani,onion
Minc|31044|Pak,31044,Pakistani,salt
Minc|31044|Pak,31044,Pakistani,chili powder
Minc|31044|Pak,31044,Pakistani,cumin
Minc|31044|Pak,31044,Pakistani,turmeric
Minc|31044|Pak,31044,Pakistani,beef
Minc|31044|Pak,31044,Pakistani,peas
Minc|31044|Pak,31044,Pakistani,masala
Minc|31044|Pak,31044,Pakistani,lemon
Minc|31044|Pak,31044,Pakistani,cilantro
Minc|31044|Pak,31044,Pakistani,chiles
Paki|33677|Pak,33677,Pakistani,beef
Paki|33677|Pak,33677,Pakistani,onion
Paki|33677|Pak,33677,Pakistani,chili powder
Paki|33677|Pak,33677,Pakistani,pepper
Paki|33677|Pak,33677,Pakistani,cloves
Paki|33677|Pak,33677,Pakistani,cumin
Paki|33677|Pak,33677,Pakistani,cardamom
Paki|33677|Pak,33677,Pakistani,oil
Paki|33677|Pak,33677,Pakistani,yogurt
Paki|33677|Pak,33677,Pakistani,lentils
Paki|33677|Pak,33677,Pakistani,ginger paste
Paki|33677|Pak,33677,Pakistani,garlic paste
Paki|33677|Pak,33677,Pakistani,coriander
Paki|33677|Pak,33677,Pakistani,water
Paki|33677|Pak,33677,Pakistani,red pepper
Paki|33677|Pak,33677,Pakistani,salt
Paki|45010|Pak,45010,Pakistani,oil
Paki|45010|Pak,45010,Pakistani,onion
Paki|45010|Pak,45010,Pakistani,garlic
Paki|45010|Pak,45010,Pakistani,pepper
Paki|45010|Pak,45010,Pakistani,ginger
Paki|45010|Pak,45010,Pakistani,masala
Paki|45010|Pak,45010,Pakistani,turmeric
Paki|45010|Pak,45010,Pakistani,paprika
Paki|45010|Pak,45010,Pakistani,red pepper
Paki|45010|Pak,45010,Pakistani,salt
Paki|45010|Pak,45010,Pakistani,water
Paki|45010|Pak,45010,Pakistani,cabbage
Paki|45010|Pak,45010,Pakistani,potato
Paki|45010|Pak,45010,Pakistani,tomato
Paki|45010|Pak,45010,Pakistani,peas
Chic|53783|Pak,53783,Pakistani,oil
Chic|53783|Pak,53783,Pakistani,onion
Chic|53783|Pak,53783,Pakistani,garlic
Chic|53783|Pak,53783,Pakistani,tomato paste
Chic|53783|Pak,53783,Pakistani,tomato
Chic|53783|Pak,53783,Pakistani,vinegar
Chic|53783|Pak,53783,Pakistani,turmeric
Chic|53783|Pak,53783,Pakistani,cumin
Chic|53783|Pak,53783,Pakistani,coriander
Chic|53783|Pak,53783,Pakistani,chili powder
Chic|53783|Pak,53783,Pakistani,masala
